0,110.351,36.3319
0,110.451,36.3319
0,110.551,36.3319
0,110.651,36.3319
0,110.751,36.3319
0,110.851,36.3319
0,110.951,36.3319
0,111.051,36.3319
0,111.151,36.3319
0,111.251,36.3319
0,111.351,36.3319
0,111.451,36.3319
0,111.551,36.3319
0,111.651,36.3319
0,111.751,36.3319
0,111.851,36.3319
0,111.951,36.3319
0,112.051,36.3319
0,112.151,36.3319
0,112.251,36.3319
0,112.351,36.3319
0,112.451,36.3319
0,112.551,36.3319
0,112.651,36.3319
0,112.751,36.3319
0,112.851,36.3319
0,112.951,36.3319
0,113.051,36.3319
0,113.151,36.3319
0,113.251,36.3319
0,113.351,36.3319
0,113.451,36.3319
0,113.551,36.3319
21.9038,113.651,36.3319
22.5248,113.751,36.3319
23.1457,113.851,36.3319
21.4939,113.951,36.3319
19.7163,114.051,36.3319
0,114.151,36.3319
0,114.251,36.3319
0,114.351,36.3319
0,114.451,36.3319
0,114.551,36.3319
0,114.651,36.3319
0,114.751,36.3319
0,114.851,36.3319
0,114.951,36.3319
0,115.051,36.3319
0,115.151,36.3319
0,115.251,36.3319
0,115.351,36.3319
0,115.451,36.3319
0,115.551,36.3319
0,115.651,36.3319
0,115.751,36.3319
0,115.851,36.3319
0,115.951,36.3319
0,116.051,36.3319
0,116.151,36.3319
0,116.251,36.3319
0,116.351,36.3319
0,116.451,36.3319
0,110.351,36.2319
0,110.451,36.2319
0,110.551,36.2319
0,110.651,36.2319
0,110.751,36.2319
0,110.851,36.2319
0,110.951,36.2319
0,111.051,36.2319
0,111.151,36.2319
0,111.251,36.2319
0,111.351,36.2319
0,111.451,36.2319
0,111.551,36.2319
0,111.651,36.2319
0,111.751,36.2319
0,111.851,36.2319
0,111.951,36.2319
0,112.051,36.2319
0,112.151,36.2319
0,112.251,36.2319
0,112.351,36.2319
0,112.451,36.2319
0,112.551,36.2319
0,112.651,36.2319
0,112.751,36.2319
0,112.851,36.2319
0,112.951,36.2319
0,113.051,36.2319
0,113.151,36.2319
0,113.251,36.2319
0,113.351,36.2319
0,113.451,36.2319
0,113.551,36.2319
22.5606,113.651,36.2319
23.3741,113.751,36.2319
24.1877,113.851,36.2319
22.1541,113.951,36.2319
19.9629,114.051,36.2319
17.7717,114.151,36.2319
16.4005,114.251,36.2319
15.2063,114.351,36.2319
0,114.451,36.2319
0,114.551,36.2319
0,114.651,36.2319
0,114.751,36.2319
0,114.851,36.2319
0,114.951,36.2319
16.6464,115.051,36.2319
0,115.151,36.2319
0,115.251,36.2319
0,115.351,36.2319
0,115.451,36.2319
0,115.551,36.2319
0,115.651,36.2319
0,115.751,36.2319
0,115.851,36.2319
0,115.951,36.2319
0,116.051,36.2319
0,116.151,36.2319
0,116.251,36.2319
0,116.351,36.2319
0,116.451,36.2319
0,110.351,36.1319
0,110.451,36.1319
0,110.551,36.1319
0,110.651,36.1319
0,110.751,36.1319
0,110.851,36.1319
0,110.951,36.1319
0,111.051,36.1319
0,111.151,36.1319
0,111.251,36.1319
0,111.351,36.1319
0,111.451,36.1319
0,111.551,36.1319
0,111.651,36.1319
0,111.751,36.1319
0,111.851,36.1319
0,111.951,36.1319
0,112.051,36.1319
0,112.151,36.1319
0,112.251,36.1319
0,112.351,36.1319
0,112.451,36.1319
0,112.551,36.1319
0,112.651,36.1319
0,112.751,36.1319
0,112.851,36.1319
0,112.951,36.1319
0,113.051,36.1319
0,113.151,36.1319
0,113.251,36.1319
0,113.351,36.1319
0,113.451,36.1319
0,113.551,36.1319
22.8586,113.651,36.1319
23.7015,113.751,36.1319
24.5445,113.851,36.1319
22.3378,113.951,36.1319
19.9622,114.051,36.1319
17.5867,114.151,36.1319
16.2547,114.251,36.1319
15.1479,114.351,36.1319
14.0411,114.451,36.1319
13.9853,114.551,36.1319
14.3853,114.651,36.1319
14.7852,114.751,36.1319
0,114.851,36.1319
16.5352,114.951,36.1319
17.5394,115.051,36.1319
18.4262,115.151,36.1319
19.1682,115.251,36.1319
19.9102,115.351,36.1319
0,115.451,36.1319
0,115.551,36.1319
0,115.651,36.1319
0,115.751,36.1319
0,115.851,36.1319
24.5833,115.951,36.1319
0,116.051,36.1319
0,116.151,36.1319
0,116.251,36.1319
0,116.351,36.1319
0,116.451,36.1319
0,110.351,36.0319
0,110.451,36.0319
0,110.551,36.0319
0,110.651,36.0319
0,110.751,36.0319
0,110.851,36.0319
0,110.951,36.0319
0,111.051,36.0319
0,111.151,36.0319
0,111.251,36.0319
0,111.351,36.0319
0,111.451,36.0319
0,111.551,36.0319
0,111.651,36.0319
0,111.751,36.0319
0,111.851,36.0319
0,111.951,36.0319
0,112.051,36.0319
0,112.151,36.0319
0,112.251,36.0319
0,112.351,36.0319
0,112.451,36.0319
0,112.551,36.0319
0,112.651,36.0319
0,112.751,36.0319
0,112.851,36.0319
0,112.951,36.0319
0,113.051,36.0319
0,113.151,36.0319
0,113.251,36.0319
0,113.351,36.0319
0,113.451,36.0319
0,113.551,36.0319
22.682,113.651,36.0319
23.3387,113.751,36.0319
23.9954,113.851,36.0319
21.8914,113.951,36.0319
19.6347,114.051,36.0319
17.3779,114.151,36.0319
16.1401,114.251,36.0319
15.122,114.351,36.0319
14.104,114.451,36.0319
14.1369,114.551,36.0319
14.6255,114.651,36.0319
15.1141,114.751,36.0319
15.936,114.851,36.0319
17.0067,114.951,36.0319
18.0774,115.051,36.0319
19.106,115.151,36.0319
20.0825,115.251,36.0319
0,115.351,36.0319
0,115.451,36.0319
0,115.551,36.0319
0,115.651,36.0319
0,115.751,36.0319
25.3601,115.851,36.0319
26.2713,115.951,36.0319
0,116.051,36.0319
0,116.151,36.0319
0,116.251,36.0319
0,116.351,36.0319
0,116.451,36.0319
0,110.351,35.9319
0,110.451,35.9319
0,110.551,35.9319
0,110.651,35.9319
0,110.751,35.9319
0,110.851,35.9319
0,110.951,35.9319
0,111.051,35.9319
0,111.151,35.9319
0,111.251,35.9319
0,111.351,35.9319
0,111.451,35.9319
0,111.551,35.9319
0,111.651,35.9319
0,111.751,35.9319
0,111.851,35.9319
0,111.951,35.9319
0,112.051,35.9319
0,112.151,35.9319
0,112.251,35.9319
0,112.351,35.9319
0,112.451,35.9319
0,112.551,35.9319
0,112.651,35.9319
0,112.751,35.9319
0,112.851,35.9319
0,112.951,35.9319
0,113.051,35.9319
0,113.151,35.9319
0,113.251,35.9319
0,113.351,35.9319
0,113.451,35.9319
0,113.551,35.9319
22.5054,113.651,35.9319
22.9758,113.751,35.9319
23.4462,113.851,35.9319
21.4451,113.951,35.9319
19.3071,114.051,35.9319
17.1692,114.151,35.9319
16.0254,114.251,35.9319
15.0962,114.351,35.9319
14.1669,114.451,35.9319
14.2885,114.551,35.9319
14.8657,114.651,35.9319
15.443,114.751,35.9319
16.3409,114.851,35.9319
17.4781,114.951,35.9319
18.6154,115.051,35.9319
19.7857,115.151,35.9319
20.9967,115.251,35.9319
0,115.351,35.9319
23.3576,115.451,35.9319
24.3787,115.551,35.9319
25.3999,115.651,35.9319
26.3758,115.751,35.9319
0,115.851,35.9319
0,115.951,35.9319
0,116.051,35.9319
0,116.151,35.9319
0,116.251,35.9319
0,116.351,35.9319
0,116.451,35.9319
0,110.351,35.8319
0,110.451,35.8319
0,110.551,35.8319
0,110.651,35.8319
0,110.751,35.8319
0,110.851,35.8319
0,110.951,35.8319
0,111.051,35.8319
0,111.151,35.8319
0,111.251,35.8319
0,111.351,35.8319
0,111.451,35.8319
0,111.551,35.8319
0,111.651,35.8319
0,111.751,35.8319
0,111.851,35.8319
0,111.951,35.8319
0,112.051,35.8319
0,112.151,35.8319
0,112.251,35.8319
0,112.351,35.8319
0,112.451,35.8319
0,112.551,35.8319
0,112.651,35.8319
0,112.751,35.8319
0,112.851,35.8319
0,112.951,35.8319
0,113.051,35.8319
0,113.151,35.8319
0,113.251,35.8319
0,113.351,35.8319
0,113.451,35.8319
22.1271,113.551,35.8319
21.9543,113.651,35.8319
21.7815,113.751,35.8319
21.6088,113.851,35.8319
19.9195,113.951,35.8319
18.1463,114.051,35.8319
16.373,114.151,35.8319
15.7339,114.251,35.8319
15.3395,114.351,35.8319
14.9451,114.451,35.8319
15.2453,114.551,35.8319
15.8465,114.651,35.8319
16.4478,114.751,35.8319
17.3601,114.851,35.8319
18.5046,114.951,35.8319
19.649,115.051,35.8319
20.848,115.151,35.8319
22.1144,115.251,35.8319
